animeID,studio
32059,Shimogumi
32065,J.C.Staff
32071,Digital Frontier
32083,Doga Kobo
32084,Doga Kobo
32086,Polygon Pictures
32087,Studio Pierrot
32088,Studio Pierrot
32089,Bandai Namco Pictures
32093,Silver Link.
32094,Studio Deen
32105,Studio Pierrot
32108,Toei Animation
32122,Bandai Namco Pictures
32133,Studio Ghibli
32151,Satelight
32152,Studio Animal
32153,Shaft
32158,Sunrise
32160,Toei Animation
32171,Silver Link.
32174,A-1 Pictures
32175,8bit
32182,Bones
32188,White Fox
32189,Lerche
32190,Gaina
32191,Shaft
32197,DLE
32202,Sunrise
32214,Studio Gokumi
32214,AXsiZ
32215,TNK
32218,Artland
32222,OLM
32228,Millepensee
32245,P.A. Works
32248,Gainax
32248,Gaina
32251,Gaina
32255,Animation Staff Room
32256,Studio Pierrot
32262,EMT²
32268,Shaft
32271,A.C.G.T.
32274,feel.
32274,Zexcs
32275,Kachidoki Studio
32276,Kachidoki Studio
32281,CoMix Wave Films
32282,J.C.Staff
32301,Production IMS
32309,CoMix Wave Films
32311,Khara
32313,Bones
32321,TMS Entertainment
32323,G.CMay Animation & Film
32338,Xebec
32338,Issen
32353,Eiken
32359,OLM
32360,A-1 Pictures
32365,Studio Pierrot
32366,Bandai Namco Pictures
32369,OLM
32370,TMS Entertainment
32376,Toei Animation
32379,Millepensee
32379,GEMBA
32380,Studio Deen
32382,Ordet
32383,10Gauge
32388,Kachidoki Studio
32397,Seven Arcs
32397,Seven Arcs Pictures
32402,Kachidoki Studio
32407,Xebec
32409,Production IMS
32410,Studio 3Hz
32415,MAPPA
32421,Asahi Production
32437,Toei Animation
32438,Diomedea
32446,NAZ
32447,W-Toon Studio
32447,DMM.futureworks
32454,Millepensee
32461,Production I.G
32467,Kinema Citrus
32481,Sunrise
32483,"""Brains Base"""
32485,J.C.Staff
32491,LIDENFILMS
32494,MAPPA
32502,Hoods Entertainment
32502,teamKG
32503,Hal Film Maker
32511,Actas
32526,Sunrise
32534,October Media
32542,Studio Deen
32547,Silver Link.
32548,Production I.G
32551,Toei Animation
32553,Shaft
32555,Silver Link.
32557,Studio Binzo
32559,DLE
32561,A-1 Pictures
32563,KAGAYA Studio
32564,J.C.Staff
32566,Studio Animal
32568,TMS Entertainment
32571,Bridge
32571,Husio Studio
32572,Joker Films
32574,Bones
32582,Studio Hibari
32595,Bridge
32596,OLM
32596,OLM Digital
32601,OLM
32603,Seven
32606,Pierrot Plus
32607,Diomedea
32608,"""Brains Base"""
32609,Nippon Animation
32613,DR Movie
32615,Nut
32625,Seven
32634,Seven
32648,Diomedea
32663,Kachidoki Studio
32664,Gathering
32665,Rabbit Machine
32666,DLE
32668,Production I.G
32670,Bandai Namco Pictures
32673,LIDENFILMS
32676,TMS Entertainment
32681,Trigger
32682,Tomovies
32684,Zexcs
32686,Xebec
32695,NAZ
32696,Pierrot Plus
32697,Creators in Pack
32698,Lerche
32707,AIC
32717,Bandai Namco Pictures
32729,Telecom Animation Film
32730,Sunrise
32734,CoMix Wave Films
32734,FOREST Hunting One
32735,A-1 Pictures
32739,Gainax
32740,Actas
32772,Studio Pierrot
32773,Ajia-Do
32785,Xebec
32785,OLM
32792,Sunrise
32795,Toei Animation
32800,Saigo no Shudan
32801,J.C.Staff
32802,TMS Entertainment
32805,Shirogumi
32806,Bandai Namco Pictures
32816,Millepensee
32817,Millepensee
32826,Studio Gokumi
32827,Production I.G
32828,TMS Entertainment
32829,TMS Entertainment
32830,DLE
32832,Ekura Animal
32836,Satelight
32842,DLE
32851,Moss Design Unit
32852,Moss Design Unit
32863,Lerche
32866,Silver Link.
32867,Bones
32869,Production I.G
32870,Production I.G
32871,Production I.G
32875,Kachidoki Studio
32876,Studio Deen
32878,Studio Pierrot
32879,Kinema Citrus
32881,Toei Animation
32884,Life Work
32885,Toei Animation
32886,Rising Force
32887,J.C.Staff
32888,Nippon Animation
32892,DLE
32897,Nippon Animation
32898,Sunrise
32899,"""Brains Base"""
32900,8bit
32901,A-1 Pictures
32902,Wit Studio
32906,Kyotoma
32915,Shuka
32916,Kanaban Graphics
32920,Shanghai Animation Film Studio
32924,J.C.Staff
32930,A-1 Pictures
32932,Studio Ghibli
32934,Neft Film
32935,Production I.G
32936,Haoliners Animation League
32937,Studio Deen
32943,Zexcs
32944,Kachidoki Studio
32947,Zero-G
32948,Zexcs
32949,Lerche
32951,LIDENFILMS
32953,Sunrise
32954,domerica
32956,Pie in the sky
32959,Studio Colorido
32961,Actas
32962,A-1 Pictures
32977,Fanworks
32979,Studio 3Hz
32981,GoHands
32983,Shuka
32993,Gonzo
32995,MAPPA
32998,Shuka
32999,Studio! Cucuri
33002,DLE
33003,Lerche
33004,Silver Link.
33010,Production I.G
33011,Studio PuYUKAI
33012,feel.
33013,Studio Deen
33018,ufotable
33019,Studio Deen
33021,Satelight
33023,Doga Kobo
33024,Orange
33024,Seven Arcs Pictures
33025,Orange
33026,Tatsunoko Production
33027,Tatsunoko Production
33028,Lerche
33031,Kinema Citrus
33032,Hoods Drifters Studio
33033,C-Station
33034,Studio Gokumi
33035,Kinema Citrus
33036,Qualia Animation
33037,Studio Pierrot
33038,G.CMay Animation & Film
33041,SANZIGEN
33042,Neft Film
33044,DLE
33045,Bandai Namco Pictures
33046,A-1 Pictures
33047,Shaft
33049,ufotable
33051,Sunrise
33064,Xebec
33069,Studio 3Hz
33071,Bones
33074,TMS Entertainment
33074,Telecom Animation Film
33075,Kyoto Animation
33080,A-1 Pictures
33085,Kachidoki Studio
33086,Asura Film
33087,Studio Deen
33089,Yaoyorozu
33091,David Production
33094,A-1 Pictures
33095,Studio Deen
33099,Studio Deen
33102,Production Reed
33105,Ordet
33105,W-Toon Studio
33113,Satelight
33116,Gakken Eigakyoku
33118,Kinema Citrus
33118,EMT²
33122,dwarf
33123,Kenji Studio
33126,Gonzo
33129,Production I.G
33130,Studio Deen
33142,Studio PuYUKAI
33157,Silver Link.
33161,feel.
33163,Production I.G
33164,Kyoto Animation
33170,A-1 Pictures
33173,Doga Kobo
33181,Production Reed
33183,Toei Animation
33184,Silver Link.
33185,White Fox
33188,DLE
33190,David Production
33191,David Production
33193,L²Studio
33195,L²Studio
33196,L²Studio
33197,J.C.Staff
33201,Creators in Pack
33203,"""Brains Base"""
33204,Signal.MD
33205,Wit Studio
33206,Kyoto Animation
33209,Haoliners Animation League
33213,Robot Communications
33218,Madhouse
33221,Sunrise
33222,EMT²
33228,Sunrise
33234,Studio Zero
33234,Tokyo Movie
33236,Production I.G
33240,Marza Animation Planet
33241,Fanworks
33242,8bit
33244,Creators in Pack
33245,EMT²
33247,J.C.Staff
33248,GoHands
33253,Polygon Pictures
33254,LIDENFILMS
33255,J.C.Staff
33255,Egg Firm
33262,Kachidoki Studio
33263,Shaft
33274,ILCA
33278,Sparkly Key Animation Studio
33280,production doA
33286,Silver Link.
33286,Connect
33290,Pie in the sky
33299,Sunrise
33300,Tsuchida Productions
33302,TMS Entertainment
33308,J.C.Staff
33310,Knack Productions
33314,Toei Animation
33323,TMS Entertainment
33325,Tokyo Movie Shinsha
33337,Madhouse
33338,Toei Animation
33339,Haoliners Animation League
33339,Pb Animation Co. Ltd.
33341,WAO World
33342,Gakken Eigakyoku
33348,Asahi Production
33350,L²Studio
33352,Kyoto Animation
33354,Madhouse
33357,Haoliners Animation League
33358,Studio Pierrot
33362,C-Station
33363,Zexcs
33366,Studio 4°C
33371,Production I.G
33371,OLM
33371,Signal.MD
33372,Studio PuYUKAI
33377,TMS Entertainment
33377,Shin-Ei Animation
33378,Nippon Animation
33389,Nippon Animation
33391,Studio 4°C
33392,Team YokkyuFuman
33394,Bouncy
33398,Kachidoki Studio
33417,Studio Deen
33419,OLM
33420,Kamikaze Douga
33421,Namu Animation
33429,TUBA
33430,TUBA
33433,Ajia-Do
33434,Bandai Namco Pictures
33438,Sublimation
33446,Haoliners Animation League
33447,Zero-G
33454,Studio Gallop
33455,Shaft
33456,Silver Link.
33457,Team YokkyuFuman
33462,Creators in Pack
33473,Ripromo
33474,Nippon Animation
33475,Silver Link.
33475,Connect
33478,J.C.Staff
33480,dwarf
33484,Gakken Eigakyoku
33486,Bones
33487,Silver Link.
33489,Trigger
33490,Shin-Ei Animation
33491,8bit
33498,Studio Pierrot
33499,Studio Pierrot
33500,DLE
33501,DLE
33502,Satelight
33502,C2C
33506,A-1 Pictures
33508,Shanghai Foch Film Culture Investment
33511,Lerche
33513,Lerche
33519,Wit Studio
33520,Wit Studio
33524,Studio Deen
33528,Echoes
33529,Echoes
33531,Satelight
33532,J.C.Staff
33541,Kyotoma
33546,Studio Hibari
33558,ufotable
33564,LandQ studios
33566,Telecom Animation Film
33569,Studio PuYUKAI
33572,Seven Arcs Pictures
33573,Xebec
33573,Issen
33581,Seven Arcs Pictures
33589,Seven Arcs Pictures
33605,Haoliners Animation League
33606,Toei Animation
33607,Doga Kobo
33654,Encourage Films
33659,Seven
33661,Shin-Ei Animation
33662,DLE
33668,White Fox
33672,Shin-Ei Animation
33674,Madhouse
33681,domerica
33685,OLM Digital
33685,Signal.MD
33686,OLM Digital
33686,Signal.MD
33687,OLM Digital
33687,Signal.MD
33690,Tengu Kobo
33691,Gakken Eigakyoku
33696,ILCA
33697,Khara
33698,Shaft
33709,MAPPA
33712,feel.
33712,PRA
33713,Sunrise
33717,KAGAYA Studio
33720,Actas
33723,Bouncy
33724,LIDENFILMS
33726,Platinum Vision
33727,Kachidoki Studio
33728,Telecom Animation Film
33728,Graphinica
33729,Telecom Animation Film
33729,Graphinica
33730,Telecom Animation Film
33730,Graphinica
33731,Doga Kobo
33733,OLM
33739,Puzzle Animation Studio Limited
33740,Artland
33741,Khara
33743,Diomedea
33746,Rising Force
33753,Puzzle Animation Studio Limited
33755,Thundray
33756,Vasoon Animation
33758,Sparkly Key Animation Studio
33760,Haoliners Animation League
33762,CG Year
33763,CG Year
33764,Vasoon Animation
33770,Trigger
33771,Blade
33772,Next Media Animation
33773,Next Media Animation
33775,Studio Pierrot
33779,Gathering
33783,Polygon Pictures
33787,Craftar Studios
33788,J.C.Staff
33795,Pine Jam
33797,SANZIGEN
33798,"""Brains Base"""
33803,ILCA
33806,Studio PuYUKAI
33808,Encourage Films
33811,Millepensee
33814,Studio Deen
33818,J.C.Staff
33820,Studio Deen
33834,Artland
33834,TNK
33835,Doga Kobo
33836,Studio Gokumi
33836,AXsiZ
33840,Studio Deen
33845,Kyoto Animation
33846,DLE
33850,Zero-G
33889,Seven Arcs Pictures
33899,TROYCA
33913,GARDEN LODGE
33914,DLE
33915,DLE
33916,DLE
33922,DLE
33926,G.CMay Animation & Film
33929,Bones
33933,DLE
33934,Trigger
33945,DLE
33948,Passione
33949,feel.
33950,Xebec
33957,OLM
33958,Studio UGOKI
33964,Shuka
33966,Project No.9
33969,G.CMay Animation & Film
33970,Actas
33972,Studio Ppuri
33975,DLE
33983,Studio M2
33985,Creators in Pack
33985,Namu Animation
33988,A-1 Pictures
33997,Studio Gallop
33998,Asahi Production
33999,Asahi Production
34000,Asahi Production
34005,Xebec
34006,feel.
34008,MAPPA
34009,Haoliners Animation League
34012,Silver Link.
34013,Fanworks
34016,Studio Deen
34019,Zero-G
34021,Telecom Animation Film
34028,MAPPA
34028,Studio VOLN
34032,Tatsunoko Production
34034,OLM
34036,TMS Entertainment
34037,Gakken Eigakyoku
34048,Studio Dadashow
34050,Studio Ghibli
34051,Gonzo
34052,OLM
34055,Millepensee
34055,GEMBA
34076,P.A. Works
34077,OLM
34083,A-1 Pictures
34085,Khara
34086,ufotable
34088,LandQ studios
34091,Kachidoki Studio
34092,Kachidoki Studio
34096,Bandai Namco Pictures
34100,Silver Link.
34102,David Production
34103,Lerche
34104,8bit
34106,"""Brains Base"""
34125,Production IMS
34126,8bit
34129,Beijing Rocen Digital
34136,Telecom Animation Film
34148,EMT²
34151,Will Palette
34152,Lerche
34156,DLE
34161,Madhouse
34167,Kamikaze Douga
34167,Nishiki Studio
34176,White Fox
34177,Project No.9
34179,TYO Animations
34187,Toei Video
34198,OLM
34201,Nippon Animation
34204,Kyoto Animation
34207,Calf Studio
34208,Lerche
34209,TMS Entertainment
34213,Pine Jam
34233,TMS Entertainment
34233,Jinnis Animation Studios
34234,TMS Entertainment
34234,TOCSIS
34235,TMS Entertainment
34235,Studio Comet
34238,Studio Pierrot
34239,Studio Pierrot
34240,A-1 Pictures
34244,Shin-Ei Animation
34252,Xebec
34252,Issen
34257,Gathering
34257,Lesprit
34262,Bridge
34277,Doga Kobo
34279,A-1 Pictures
34280,Pine Jam
34281,Passione
34284,Studio Gokumi
34289,J.C.Staff
34290,Toei Animation
34292,Sotsu
34295,Seven
34299,Toei Animation
34300,Shanghai Foch Film Culture Investment
34302,Toei Animation
34304,Tatsunoko Production
34307,Toei Animation
34309,DLE
34310,OLM
34315,The Answer Studio
34321,Lay-duce
34323,TMS Entertainment
34324,Studio 4°C
34325,OLM
34328,Production I.G
34332,Gaina
34337,TMS Entertainment
34337,Jinnis Animation Studios
34338,Dwango
34338,LIDENFILMS
34349,Production I.G
34349,Madhouse
34350,J.C.Staff
34353,DLE
34367,Actas
34368,J.C.Staff
34369,DLE
34373,DLE
34374,Studio Gokumi
34375,Studio Gokumi
34376,Studio Gokumi
34382,Passione
34383,Creators in Pack
34389,Lerche
34391,Sunrise
34392,Typhoon Graphics
34393,Typhoon Graphics
34394,W-Toon Studio
34402,Encourage Films
34403,NAZ
34411,Studio A-CAT
34412,Xebec
34412,Issen
34414,Satelight
34420,Sunrise
34422,Decovocal
34427,Zexcs
34427,Studio A-CAT
34428,Madhouse
34430,TMS Entertainment
34438,Sunrise
34439,Sunrise
34440,Sunrise
34443,TMS Entertainment
34445,Studio Gokumi
34447,Production IMS
34449,Studio Deen
34451,Bones
34453,P.A. Works
34456,Studio 4°C
34465,A-1 Pictures
34467,ILCA
34471,OLM
34474,PRA
34480,J.C.Staff
34481,Pine Jam
34488,10Gauge
34489,Gathering
34490,M.S.C
34494,P.A. Works
34497,Silver Link.
34497,Connect
34498,Shaft
34501,Project No.9
34501,A-Real
34502,Kanaban Graphics
34504,GoHands
34510,Shanghai Animation Film Studio
34511,Shanghai Animation Film Studio
34513,MAPPA
34514,OLM
34519,Studio PuYUKAI
34522,Millepensee
34525,Haoliners Animation League
34527,Shin-Ei Animation
34532,LIDENFILMS
34533,Satelight
34534,Shuka
34535,Gathering
34537,Science SARU
34538,White Fox
34539,Gonzo
34540,OLM
34541,Studio Ponoc
34542,MAPPA
34543,Zero-G
34547,MAPPA
34549,Khara
34550,Shin-Ei Animation
34552,Bandai Namco Pictures
34561,TROYCA
34565,Project No.9
34566,Studio Pierrot
34572,Studio Pierrot
34577,A-1 Pictures
34580,TMS Entertainment
34589,Studio M2
34591,Shuka
34595,Yamamura Animation
34595,Inc.
34599,Kinema Citrus
34602,G.CMay Animation & Film
34604,J.C.Staff
34607,J.C.Staff
34611,Shaft
34612,J.C.Staff
34612,Egg Firm
34613,DLE
34614,Millepensee
34615,Millepensee
34618,A-1 Pictures
34623,TMS Entertainment
34626,Studio Deen
34628,DLE
34636,Production I.G
34642,MAPPA
34644,Silver Link.
34647,Shaft
34658,Felix Film
34662,A-1 Pictures
34675,Asahi Production
34675,Success Corp.
34704,Liberty Animation Studio
34705,Liberty Animation Studio
34706,Liberty Animation Studio
34707,Liberty Animation Studio
34712,J.C.Staff
34716,Polygon Pictures
34719,Polygon Pictures
34720,Polygon Pictures
34721,Polygon Pictures
34722,Polygon Pictures
34723,Studio PuYUKAI
34724,Haoliners Animation League
34725,Tengu Kobo
34733,Typhoon Graphics
34734,J.C.Staff
34734,A.C.G.T.
34738,ILCA
34741,OLM
34742,Studio PuYUKAI
34745,Production I.G
34751,"""Brains Base"""
34753,Silver Link.
34754,Studio Deen
34756,Craftar Studios
34757,Rockwell Eyes
34766,DR Movie
34771,Studio Pierrot
34771,Pierrot Plus
34776,Bones
34777,Shuka
34782,Tsukimidou
34784,Production I.G
34785,C2C
34787,Tatsunoko Production
34787,Dongwoo A&E
34792,Science SARU
34794,TMS Entertainment
34798,C-Station
34799,OLM
34800,Diomedea
34812,Seven Arcs Pictures
34818,White Fox
34820,Toei Animation
34822,feel.
34823,Seven
34825,Studio Hibari
34826,Toei Animation
34830,"""Brains Base"""
34831,Toei Animation
34834,Doga Kobo
34836,Xebec
34836,OLM
34839,Studio Pierrot
34841,Toei Animation
34845,Pie in the sky
34848,TMS Entertainment
34849,Tomoyasu Murata Company
34851,Yamamura Animation
34851,Inc.
34855,Doga Kobo
34863,Doga Kobo
34864,Karasfilms
34866,Studio Gallop
34870,Xebec
34871,TMS Entertainment
34872,DLE
34877,Toei Animation
34881,Diomedea
34884,Xebec
34888,Tatsunoko Production
34891,MMDGP
34893,Signal.MD
34901,OLM
34902,Studio Gokumi
34903,Gonzo
34903,DandeLion Animation Studio
34904,Nut
34905,Ascension
34914,Doga Kobo
34915,A-1 Pictures
34927,Studio Deen
34928,Fanworks
34933,MAPPA
34934,LIDENFILMS
34939,Wit Studio
34940,Haoliners Animation League
34943,Chiptune
34944,Bones
34948,DLE
34961,Satelight
34962,Toei Animation
34964,LIDENFILMS
34966,Studio Deen
34973,Sunrise
34975,Madhouse
34978,TMS Entertainment
34979,Bridge
34979,Husio Studio
34980,Kenji Studio
34984,Wit Studio
34999,Creators in Pack
35000,Xebec
35002,Pie in the sky
35006,Sunrise
35007,Sotsu
35008,A-Line
35009,Millepensee
35009,GEMBA
35011,Piso Studio
35015,Fanworks
35015,Imagineer
35018,Studio Pierrot
35025,J.C.Staff
35044,Haoliners Animation League
35044,Studio LAN
35047,Gaina
35062,Wit Studio
35063,Seven Arcs Pictures
35067,Studio Pierrot
35069,ILCA
35070,DLE
35072,Studio Pierrot
35073,Madhouse
35075,Studio Deen
35076,Graphinica
35078,Silver Link.
35079,Lerche
35081,A-1 Pictures
35082,Kyoto Animation
35086,Wit Studio
35110,Production I.G
35111,Production I.G
35114,drop
35118,Studio Pierrot
35120,Science SARU
35131,Signal.MD
35134,Bones
35135,Bones
35139,Shin-Ei Animation
35139,DLE
35140,DLE
35141,DLE
35142,DLE
35145,Kyoto Animation
35158,Shin-Ei Animation
35159,Zexcs
35180,Shaft
35182,Studio Comet
35183,Studio Deen
35191,Kyoto Animation
35198,Kyoto Animation
35202,GoHands
35203,Production Reed
35204,iDRAGONS Creative Studio
35206,Toei Animation
35215,Haoliners Animation League
35215,Studio LAN
35219,DLE
35220,Shin-Ei Animation
35222,"""Brains Base"""
35224,Sunrise
35228,Nippon Animation
35229,Sanrio
35230,Oddjob
35235,Signal.MD
35237,NAZ
35240,Actas
35240,Studio 3Hz
35241,Lerche
35247,Shaft
35248,Gonzo
35249,P.A. Works
35250,Shirogumi
35250,EMT²
35251,Typhoon Graphics
35254,Tatsunoko Production
35255,Craftar Studios
35262,Bones
35285,Studio Gokumi
35286,DLE
35295,Studio Deen
35297,Studio Hibari
35298,Studio Gokumi
35298,AXsiZ
35302,Joker Films
35313,Tomason
35314,Silver Link.
35315,Silver Link.
35320,Madhouse
35321,Production I.G
35326,Toei Animation
35330,Kamikaze Douga
35333,Haoliners Animation League
35334,Sunrise
35338,A-1 Pictures
35346,Gathering
35346,Lesprit
35347,Yaoyorozu
35350,DLE
35363,Kyoto Animation
35369,Toei Animation
35370,Millepensee
35376,Doga Kobo
35382,MAPPA
35385,TMS Entertainment
35413,Silver Link.
35416,Studio Deen
35417,Artland
35417,TNK
35418,Artland
35418,TNK
35424,Wit Studio
35425,Wit Studio
35427,WAO World
35434,Studio Pierrot
35443,DLE
35448,DLE
35450,Yamamura Animation
35450,Inc.
35458,White Fox
35459,Bones
35465,LIDENFILMS
35466,TMS Entertainment
35472,W-Toon Studio
35473,W-Toon Studio
35478,Kachidoki Studio
35480,Studio Khronos
35484,Creators in Pack
35502,Ishikawa Pro
35503,Kinema Citrus
35504,GARDEN LODGE
35507,Lerche
35510,Pie in the sky
35513,Kachidoki Studio
35516,DLE
35519,Studio Pierrot
35522,Silver Link.
35526,Echoes
35530,Oddjob
35540,CloverWorks
35557,Orange
35559,Artland
35559,TNK
35563,Opera House
35567,Sunrise
35574,Opera House
35575,Opera House
35576,Creators Dot Com
35586,Gaina
35589,Studio Gokumi
35590,Pie in the sky
35593,Nippon Animation
35602,feel.
35603,Toei Animation
35608,Kyoto Animation
35612,DLE
35624,Yokohama Animation Lab
35625,A-1 Pictures
35627,Tatsunoko Production
35628,Tatsunoko Production
35629,Magic Bus
35635,LIDENFILMS
35639,Pine Jam
35650,Beijing Rocen Digital
35654,Production I.G
35656,Toei Animation
35658,Production I.G
35672,8bit
35673,8bit
35676,Millepensee
35676,GEMBA
35677,Kyoto Animation
35680,Robot Communications
35680,Imagica Imageworks
35681,Usagi Ou
35681,Studio Nanahoshi
35682,Tomason
35683,Picona
35684,Wit Studio
35684,Square Enix Visual Works
35691,Shanghai Hippo Animation
35707,NAZ
35712,Diomedea
35712,Studio Blanc
35714,ILCA
35720,Madhouse
35730,Seven
35739,DLE
35740,Shin-Ei Animation
35756,Nexus
35757,Emon
35757,Blade
35760,Wit Studio
35770,Tatsunoko Production
35788,J.C.Staff
35789,TMS Entertainment
35790,Kinema Citrus
35798,TMS Entertainment
35805,Gathering
35805,Lesprit
35806,Production I.G
35814,A-1 Pictures
35815,A-1 Pictures
35817,Artland
35818,Encourage Films
35821,Diomedea
35823,A-1 Pictures
35828,8bit
35834,NAZ
35835,GEEKTOYS
35838,White Fox
35839,Madhouse
35842,Production I.G
35842,Nut
35842,Revoroot
35843,Bandai Namco Pictures
35847,Trigger
35849,A-1 Pictures
35849,Trigger
35849,CloverWorks
35851,P.A. Works
35857,Telecom Animation Film
35860,Shin-Ei Animation
35880,TMS Entertainment
35883,Gathering
35883,Lesprit
35889,Satelight
35890,Oddjob
35890,Kate Arrow
35905,Project No.9
35909,Studio PuYUKAI
35914,DLE
35923,EMT²
35928,Platinum Vision
35946,A-1 Pictures
35949,Sunrise
35952,Toei Animation
35956,Shanghai Hippo Animation
35957,Kachidoki Studio
35963,Doga Kobo
35964,Seven Arcs Pictures
35965,Kyoto Animation
35968,A-1 Pictures
35971,Kyotoma
35972,A-1 Pictures
35972,Bridge
35972,CloverWorks
35982,Sunrise
35983,C2C
35984,Seven Arcs Pictures
35988,Studio Flad
35992,Toei Animation
35994,J.C.Staff
35997,Hoods Entertainment
35999,Fanworks
36000,TMS Entertainment
36001,EMT²
36003,Jinnis Animation Studios
36009,Silver Link.
36018,Fanworks
36022,OLM
36023,CloverWorks
36027,Seven
36028,Geno Studio
36029,C-Station
36030,Khara
36032,Kyoto Animation
36037,TNK
36038,Signal.MD
36039,Bones
36043,Signal.MD
36049,Tezuka Productions
36063,Onionskin
36074,Onionskin
36077,Satelight
36083,J.C.Staff
36094,Lerche
36095,Onionskin
36096,Onionskin
36097,Marza Animation Planet
36098,Studio VOLN
36099,Marza Animation Planet
36101,Onionskin
36102,Onionskin
36103,Onionskin
36106,Wit Studio
36108,Production IMS
36124,Studio Deen
36125,Shaft
36135,DLE
36144,MAPPA
36148,Haoliners Animation League
36155,Bibury Animation Studios
36160,Haoliners Animation League
36162,Shaft
36164,Hoods Entertainment
36166,Jinnis Animation Studios
36169,Minakata Laboratory
36170,Minakata Laboratory
36172,Minakata Laboratory
36173,Minakata Laboratory
36175,Minakata Laboratory
36180,Minakata Laboratory
36186,A-1 Pictures
36191,Tatsunoko Production
36194,Sola Digital Arts
36196,Studio PuYUKAI
36197,Tatsunoko Production
36198,Seven
36204,Production I.G
36214,Zexcs
36215,Toei Animation
36220,Lay-duce
36223,Shaft
36226,Studio LAN
36229,Kaname Productions
36233,Takara Tomy A.R.T.S
36234,DLE
36242,Toei Animation
36245,Haoliners Animation League
36259,DandeLion Animation Studio
36261,DLE
36266,production doA
36267,Gonzo
36275,Shuka
36286,White Fox
36288,drop
36290,Pb Animation Co. Ltd.
36290,Studio LAN
36291,Haoliners Animation League
36296,feel.
36297,A-1 Pictures
36298,Directions
36308,CygamesPictures
36309,Silver Link.
36315,Toei Animation
36316,Lerche
36317,DLE
36327,A-1 Pictures
36342,Gonzo
36343,Gonzo
36344,Gonzo
36349,Three-d
36409,DLE
36418,Marza Animation Planet
36424,Actas
36424,Studio 3Hz
36428,2:10 Animation
36431,Zero-G
36432,J.C.Staff
36436,Sunrise
36440,G.CMay Animation & Film
36444,Doga Kobo
36456,Bones
36466,Toei Animation
36468,Studio PuYUKAI
36470,Doga Kobo
36473,Sunrise
36474,A-1 Pictures
36475,Studio 3Hz
36480,Hoods Drifters Studio
36483,Bandai Namco Pictures
36486,Usagi Ou
36491,Shanghai Foch Film Culture Investment
36492,Sunrise
36492,The Answer Studio
36497,Madhouse
36498,LIDENFILMS
36500,Gathering
36500,Lesprit
36501,W-Toon Studio
36501,DMM.futureworks
36502,W-Toon Studio
36502,DMM.futureworks
36510,AXsiZ
36511,Studio Pierrot
36511,Pierrot Plus
36513,Zexcs
36515,A.C.G.T.
36516,Diomedea
36517,Kamikaze Douga
36519,Seven
36520,DLE
36521,A.C.G.T.
36522,Haoliners Animation League
36524,A.C.G.T.
36525,TNK
36525,Zero-G
36529,A-1 Pictures
36531,OLM
36538,Shuka
36539,feel.
36542,A-1 Pictures
36545,Haoliners Animation League
36548,Geno Studio
36549,Usagi Ou
36550,Usagi Ou
36551,Usagi Ou
36552,OLM
36552,Shin-Ei Animation
36556,White Fox
36559,J.C.Staff
36560,Diomedea
36560,Studio Blanc
36563,TMS Entertainment
36565,OLM
36566,Shin-Ei Animation
36569,KIZAWA Studio
36571,Coastline Animation Studio
36572,dwarf
36573,dwarf
36574,dwarf
36575,dwarf
36577,dwarf
36578,dwarf
36579,Pops Inc.
36580,Pops Inc.
36581,Pops Inc.
36582,dwarf
36585,Pops Inc.
36586,Pops Inc.
36593,Toei Animation
36611,Kachidoki Studio
36616,Bones
36619,L²Studio
36620,Ajia-Do
36625,Polygon Pictures
36629,EMT²
36632,NAZ
36632,Magia Doraglier
36633,J.C.Staff
36636,Fanworks
36644,Boyan Pictures
36649,MAPPA
36652,Gaina
36653,Kyoto Animation
36654,Telecom Animation Film
36655,Polygon Pictures
36661,Nice Boat Animation
36683,Madhouse
36688,Production IMS
36692,Satelight
36702,Wit Studio
36704,Kyoto Animation
36704,Animation Do
36716,pH Studio
36722,Mili Pictures
36726,Xebec
36727,The Answer Studio
36728,Charaction
36729,A-1 Pictures
36732,Sparkly Key Animation Studio
36748,pH Studio
36754,Gonzo
36756,Shuka
36759,pH Studio
36759,D & D Pictures
36760,D & D Pictures
36762,CG Year
36764,pH Studio
36765,pH Studio
36766,pH Studio
36771,HeART-BIT
36775,2:10 Animation
36777,White Fox
36783,Actas
36784,Tomovies
36790,Haoliners Animation League
36791,Haoliners Animation League
36792,A-1 Pictures
36793,Hoods Entertainment
36796,Shaft
36797,Strawberry Meets Pictures
36798,Studio Gokumi
36799,Kyoto Animation
36800,J.C.Staff
36803,Platinum Vision
36804,Usagi Ou
36816,Polygon Pictures
36817,Silver Link.
36818,D & D Pictures
36823,Haoliners Animation League
36824,Haoliners Animation League
36825,OLM
36827,J.C.Staff
36828,Satelight
36833,Silver Link.
36834,Typhoon Graphics
36838,Bandai Namco Pictures
36840,Lilix
36846,Shirogumi
36847,Bridge
36848,G.CMay Animation & Film
36855,Kyoto Animation
36856,OLM
36857,OLM
36858,Studio VOLN
36858,Studio M2
36861,SANZIGEN
36864,Yumeta Company
36873,J.C.Staff
36875,Shaft
36881,DLE
36884,Bones
36894,Kanaban Graphics
36896,Bones
36902,Pierrot Plus
36904,Fanworks
36906,Nomad
36910,Sparkly Key Animation Studio
36913,OLM
36914,ufotable
36915,Lay-duce
36923,A-1 Pictures
36927,OLM
